entryDate,ticker,category,entryPrice,target,stopLoss,horizonDays,exitDate,exitPrice,status,returnPct,daysToResolution
2025-05-23,BAJFINANCE.NS,largecap,924.35,1012.9,649.1,90,2025-08-21,895.6,EXPIRED_OPEN,-3.11,90
2025-05-23,ICICIBANK.NS,largecap,1449.8,1548.16,1186,90,2025-08-21,1446,EXPIRED_OPEN,-0.26,90
2025-05-23,JSWSTEEL.NS,largecap,1008.5,1118.43,880,90,2025-08-21,1071.8,EXPIRED_OPEN,6.28,90
2025-05-23,KOTAKBANK.NS,largecap,420.16,460.38,344.75,90,2025-08-21,403.56,EXPIRED_OPEN,-3.95,90
2025-05-23,NESTLEIND.NS,largecap,1207.2,1308.01,1055,90,2025-08-21,1179.4,EXPIRED_OPEN,-2.3,90
2025-05-30,BAJFINANCE.NS,largecap,918.05,993.84,668.54,90,2025-08-28,876.85,EXPIRED_OPEN,-4.49,90
2025-05-30,ICICIBANK.NS,largecap,1445.8,1537.89,1186,90,2025-08-28,1399.1,EXPIRED_OPEN,-3.23,90
2025-05-30,JSWSTEEL.NS,largecap,993.5,1104.74,880,90,2025-08-28,1035.8,EXPIRED_OPEN,4.26,90
2025-05-30,NESTLEIND.NS,largecap,1198.1,1299.16,1055,90,2025-08-28,1162.4,EXPIRED_OPEN,-2.98,90
2025-05-30,KOTAKBANK.NS,largecap,414.94,460.38,344.75,90,2025-08-28,388.94,EXPIRED_OPEN,-6.27,90
2025-06-06,BAJFINANCE.NS,largecap,937.15,1016.98,679.2,90,2025-09-04,934.75,EXPIRED_OPEN,-0.26,90
2025-06-06,ICICIBANK.NS,largecap,1459.7,1551.61,1186,90,2025-09-04,1405.5,EXPIRED_OPEN,-3.71,90
2025-06-06,JSWSTEEL.NS,largecap,1004.9,1110.15,880,90,2025-09-04,1072.4,EXPIRED_OPEN,6.72,90
2025-06-06,NESTLEIND.NS,largecap,1208.6,1296.89,1055,90,2025-09-04,1212.6,EXPIRED_OPEN,0.33,90
2025-06-06,KOTAKBANK.NS,largecap,414.68,460.38,344.75,90,2025-09-04,389.94,EXPIRED_OPEN,-5.97,90
2025-06-13,BAJFINANCE.NS,largecap,933.1,1017.11,679.2,90,2025-09-11,970.25,EXPIRED_OPEN,3.98,90
2025-06-13,KOTAKBANK.NS,largecap,421.48,460.38,344.75,90,2025-09-11,394.46,EXPIRED_OPEN,-6.41,90
2025-06-13,NESTLEIND.NS,largecap,1188.4,1274.49,1055,90,2025-09-11,1220.8,EXPIRED_OPEN,2.73,90
2025-06-13,JSWSTEEL.NS,largecap,987.25,1079.2,880,90,2025-08-18,1079.2,HIT_TARGET,9.31,66
2025-06-13,ICICIBANK.NS,largecap,1416.1,1506.88,1186,90,2025-09-11,1401.6,EXPIRED_OPEN,-1.02,90
2025-06-20,BAJFINANCE.NS,largecap,905,993.54,679.2,90,2025-09-12,993.54,HIT_TARGET,9.78,84
2025-06-20,KOTAKBANK.NS,largecap,433.96,464.04,344.75,90,2025-09-18,410.92,EXPIRED_OPEN,-5.31,90
2025-06-20,JSWSTEEL.NS,largecap,1005.55,1093.63,880,90,2025-09-08,1093.63,HIT_TARGET,8.76,80
2025-06-20,NESTLEIND.NS,largecap,1180.2,1267.17,1055,90,2025-09-18,1209.1,EXPIRED_OPEN,2.45,90
2025-06-20,ICICIBANK.NS,largecap,1427.1,1510.28,1186,90,2025-09-18,1421.7,EXPIRED_OPEN,-0.38,90
2025-06-27,BAJFINANCE.NS,largecap,947,1035.81,710.52,90,2025-09-24,1035.81,HIT_TARGET,9.38,89
2025-06-27,JSWSTEEL.NS,largecap,1028.9,1117.98,880,90,2025-09-17,1117.98,HIT_TARGET,8.66,82
2025-06-27,KOTAKBANK.NS,largecap,441.58,471.43,344.75,90,2025-09-25,402.7,EXPIRED_OPEN,-8.8,90
2025-06-27,NESTLEIND.NS,largecap,1229.35,1315.96,1055,90,2025-09-25,1173.5,EXPIRED_OPEN,-4.54,90
2025-06-27,ICICIBANK.NS,largecap,1462.2,1545.75,1186,90,2025-09-25,1375.8,EXPIRED_OPEN,-5.91,90
2025-07-04,JSWSTEEL.NS,largecap,1041.4,1131.36,880,90,2025-09-23,1131.36,HIT_TARGET,8.64,81
2025-07-04,BAJFINANCE.NS,largecap,925.3,1014.66,710.52,90,2025-09-15,1014.66,HIT_TARGET,9.66,73
2025-07-04,ICICIBANK.NS,largecap,1442.8,1528.42,1186,90,2025-10-03,1365.2,EXPIRED_OPEN,-5.38,91
2025-07-04,NESTLEIND.NS,largecap,1196.4,1278.87,1055,90,2025-10-03,1169.9,EXPIRED_OPEN,-2.21,91
2025-07-04,KOTAKBANK.NS,largecap,425.96,460.38,344.75,90,2025-10-03,420.1,EXPIRED_OPEN,-1.38,91
2025-07-11,JSWSTEEL.NS,largecap,1037.2,1117.3,900.5,90,2025-09-16,1117.3,HIT_TARGET,7.72,67
2025-07-11,BAJFINANCE.NS,largecap,933.5,1012.98,715.63,90,2025-09-15,1012.98,HIT_TARGET,8.51,66
2025-07-11,KOTAKBANK.NS,largecap,444.12,475.94,349.66,90,2025-10-09,428.92,EXPIRED_OPEN,-3.42,90
2025-07-11,HDFCBANK.NS,largecap,991.85,1042.13,812.72,90,2025-10-09,977.1,EXPIRED_OPEN,-1.49,90
2025-07-11,NESTLEIND.NS,largecap,1201.75,1278.44,1055,90,2025-10-09,1187.8,EXPIRED_OPEN,-1.16,90
2025-07-18,BAJFINANCE.NS,largecap,942,1016.52,726,90,2025-09-15,1016.52,HIT_TARGET,7.91,59
2025-07-18,JSWSTEEL.NS,largecap,1034.4,1112.23,901.1,90,2025-09-08,1112.23,HIT_TARGET,7.52,52
2025-07-18,NESTLEIND.NS,largecap,1236.1,1317.51,1055,90,2025-10-16,1276.6,EXPIRED_OPEN,3.28,90
2025-07-18,TATASTEEL.NS,largecap,162.37,174.68,124.74,90,2025-10-03,174.68,HIT_TARGET,7.58,77
2025-07-18,COALINDIA.NS,largecap,388.5,417.25,349.25,90,2025-10-16,387.6,EXPIRED_OPEN,-0.23,90
2025-07-25,ICICIBANK.NS,largecap,1477.1,1554.02,1200.1,90,2025-10-23,1363.7,EXPIRED_OPEN,-7.68,90
2025-07-25,JSWSTEEL.NS,largecap,1026.9,1103.37,905.2,90,2025-09-08,1103.37,HIT_TARGET,7.45,45
2025-07-25,BAJFINANCE.NS,largecap,913.75,999.32,778.44,90,2025-09-12,999.32,HIT_TARGET,9.36,49
2025-07-25,HDFCBANK.NS,largecap,1002.3,1055.14,830.55,90,2025-10-23,1008.8,EXPIRED_OPEN,0.65,90
2025-07-25,TATASTEEL.NS,largecap,161.43,172.81,125.3,90,2025-09-17,172.81,HIT_TARGET,7.05,54
2025-08-01,JSWSTEEL.NS,largecap,1027.8,1114.94,905.2,90,2025-09-10,1114.94,HIT_TARGET,8.48,40
2025-08-01,ICICIBANK.NS,largecap,1471.6,1546.76,1200.1,90,2025-10-30,1362.4,EXPIRED_OPEN,-7.42,90
2025-08-01,HDFCBANK.NS,largecap,1006.1,1055.99,830.55,90,2025-10-30,998.15,EXPIRED_OPEN,-0.79,90
2025-08-01,COALINDIA.NS,largecap,372.5,417.25,349.25,90,2025-10-30,387.7,EXPIRED_OPEN,4.08,90
2025-08-01,ASIANPAINT.NS,largecap,2431,2630.37,2124.75,90,2025-10-30,2523.5,EXPIRED_OPEN,3.81,90
2025-08-08,JSWSTEEL.NS,largecap,1049.2,1139.64,905.2,90,2025-09-23,1139.64,HIT_TARGET,8.62,46
2025-08-08,COALINDIA.NS,largecap,379.7,417.25,349.25,90,2025-11-06,373.15,EXPIRED_OPEN,-1.73,90
2025-08-08,ICICIBANK.NS,largecap,1435.9,1509.09,1200.1,90,2025-11-06,1320.4,EXPIRED_OPEN,-8.04,90
2025-08-08,HDFCBANK.NS,largecap,986.95,1037.06,830.55,90,2025-11-06,984.65,EXPIRED_OPEN,-0.23,90
2025-08-08,ASIANPAINT.NS,largecap,2475.6,2674.1,2124.75,90,2025-11-06,2602.9,EXPIRED_OPEN,5.14,90
2025-08-18,JSWSTEEL.NS,largecap,1079.8,1168.39,905.2,90,2025-10-03,1168.39,HIT_TARGET,8.2,46
2025-08-18,COALINDIA.NS,largecap,387.8,417.25,352.4,90,2025-11-17,387.85,EXPIRED_OPEN,0.01,91
2025-08-18,ASIANPAINT.NS,largecap,2587.4,2781.57,2124.75,90,2025-11-12,2781.57,HIT_TARGET,7.5,86
2025-08-18,HDFCBANK.NS,largecap,1001.8,1053.69,830.55,90,2025-11-17,996.55,EXPIRED_OPEN,-0.52,91
2025-08-18,ICICIBANK.NS,largecap,1434.6,1508.04,1200.1,90,2025-11-17,1379,EXPIRED_OPEN,-3.88,91
2025-08-25,JSWSTEEL.NS,largecap,1057.8,1140.9,905.2,90,2025-09-23,1140.9,HIT_TARGET,7.86,29
2025-08-25,COALINDIA.NS,largecap,380,417.25,352.4,90,2025-11-24,372.55,EXPIRED_OPEN,-1.96,91
2025-08-25,ASIANPAINT.NS,largecap,2492.9,2673.28,2124.75,90,2025-11-12,2673.28,HIT_TARGET,7.24,79
2025-08-25,ICICIBANK.NS,largecap,1433.2,1501.72,1200.1,90,2025-11-24,1368.4,EXPIRED_OPEN,-4.52,91
2025-08-25,HDFCBANK.NS,largecap,982.05,1031.25,835.03,90,2025-11-24,999.15,EXPIRED_OPEN,1.74,91
2025-09-02,JSWSTEEL.NS,largecap,1044,1121.49,905.2,90,2025-09-17,1121.49,HIT_TARGET,7.42,15
2025-09-02,ASIANPAINT.NS,largecap,2540,2729.5,2174.8,90,2025-11-12,2729.5,HIT_TARGET,7.46,71
2025-09-02,COALINDIA.NS,largecap,380.1,417.25,356,90,2025-12-01,379.65,EXPIRED_OPEN,-0.12,90
2025-09-02,NESTLEIND.NS,largecap,1200.9,1306.7,1074,90,2025-10-17,1306.7,HIT_TARGET,8.81,45
2025-09-02,HINDUNILVR.NS,largecap,2677,2905.27,2150,90,2025-12-01,2464.5,EXPIRED_OPEN,-7.94,90
2025-09-09,JSWSTEEL.NS,largecap,1104.5,1186.66,905.2,90,2025-10-29,1186.66,HIT_TARGET,7.44,50
2025-09-09,ASIANPAINT.NS,largecap,2537.3,2716.56,2174.8,90,2025-11-12,2716.56,HIT_TARGET,7.06,64
2025-09-09,COALINDIA.NS,largecap,387.95,417.25,356,90,2025-12-08,377.35,EXPIRED_OPEN,-2.73,90
2025-09-09,NESTLEIND.NS,largecap,1202.2,1306.16,1074,90,2025-10-17,1306.16,HIT_TARGET,8.65,38
2025-09-09,HINDUNILVR.NS,largecap,2642,2856.2,2150,90,2025-12-08,2314,EXPIRED_OPEN,-12.41,90
2025-09-16,JSWSTEEL.NS,largecap,1115.2,1191.35,905.2,90,2025-10-29,1191.35,HIT_TARGET,6.83,43
2025-09-16,COALINDIA.NS,largecap,395.8,418.06,356,90,2025-12-15,384.45,EXPIRED_OPEN,-2.87,90
2025-09-16,NESTLEIND.NS,largecap,1204.2,1292.64,1074,90,2025-10-17,1292.64,HIT_TARGET,7.34,31
2025-09-16,ASIANPAINT.NS,largecap,2480.9,2647.04,2174.8,90,2025-11-10,2647.04,HIT_TARGET,6.7,55
2025-09-16,ICICIBANK.NS,largecap,1421.6,1500,1265,90,2025-12-15,1365.2,EXPIRED_OPEN,-3.97,90
2025-09-23,JSWSTEEL.NS,largecap,1138.4,1214.28,905.2,90,2025-10-29,1214.28,HIT_TARGET,6.67,36
2025-09-23,COALINDIA.NS,largecap,394.05,417.25,356,90,2025-12-22,386.25,EXPIRED_OPEN,-1.98,90
2025-09-23,ASIANPAINT.NS,largecap,2446.9,2607.17,2174.8,90,2025-11-06,2607.17,HIT_TARGET,6.55,44
2025-09-23,MARUTI.NS,largecap,16097,17223.59,11059.45,90,2025-12-22,16649,EXPIRED_OPEN,3.43,90
2025-09-23,BAJFINANCE.NS,largecap,1025.5,1104.71,830.72,90,2025-12-22,1007.8,EXPIRED_OPEN,-1.73,90
2025-09-30,JSWSTEEL.NS,largecap,1142.7,1229.22,933.8,90,2025-12-29,1092.6,EXPIRED_OPEN,-4.38,90
2025-09-30,MARUTI.NS,largecap,16029,17141.21,11289,90,2025-12-29,16542,EXPIRED_OPEN,3.2,90
2025-09-30,COALINDIA.NS,largecap,389.95,417.25,368.65,90,2025-12-29,400.65,EXPIRED_OPEN,2.74,90
2025-09-30,BAJFINANCE.NS,largecap,998.9,1078.09,849,90,2025-10-16,1078.09,HIT_TARGET,7.93,16
2025-09-30,SBIN.NS,largecap,872.45,921.16,741,90,2025-10-27,921.16,HIT_TARGET,5.58,27
2025-10-08,JSWSTEEL.NS,largecap,1145.2,1229.83,935,90,2026-01-06,1176.3,EXPIRED_OPEN,2.72,90
2025-10-08,MARUTI.NS,largecap,16012,17108.65,11289,90,2026-01-05,17108.65,HIT_TARGET,6.85,89
2025-10-08,BAJFINANCE.NS,largecap,1023.15,1105.38,849,90,2026-01-06,977.35,EXPIRED_OPEN,-4.48,90
2025-10-08,COALINDIA.NS,largecap,382.1,417.25,368.33,90,2026-01-02,417.25,HIT_TARGET,9.2,86
2025-10-08,TATASTEEL.NS,largecap,171.94,185.03,133.7,90,2025-10-29,185.03,HIT_TARGET,7.61,21
2025-10-15,JSWSTEEL.NS,largecap,1160.8,1247.51,935,90,2026-01-13,1178.1,EXPIRED_OPEN,1.49,90
2025-10-15,MARUTI.NS,largecap,16212,17273.56,11289,90,2026-01-05,17273.56,HIT_TARGET,6.55,82
2025-10-15,TATASTEEL.NS,largecap,173.24,188.08,138,90,2026-01-13,182.57,EXPIRED_OPEN,5.39,90
2025-10-15,BAJFINANCE.NS,largecap,1059.9,1147.52,849,90,2026-01-13,949,EXPIRED_OPEN,-10.46,90
2025-10-15,COALINDIA.NS,largecap,384.25,417.25,368.65,90,2026-01-02,417.25,HIT_TARGET,8.59,79
2025-10-23,JSWSTEEL.NS,largecap,1138.2,1226.75,935,90,2026-01-21,1174.6,EXPIRED_OPEN,3.2,90
2025-10-23,MARUTI.NS,largecap,16393,17375.48,12016,90,2026-01-21,15770,EXPIRED_OPEN,-3.8,90
2025-10-23,COALINDIA.NS,largecap,392.65,417.25,368.65,90,2026-01-02,417.25,HIT_TARGET,6.27,71
2025-10-23,TATASTEEL.NS,largecap,174.16,187.54,140.51,90,2026-01-06,187.54,HIT_TARGET,7.68,75
2025-10-23,NESTLEIND.NS,largecap,1272.8,1379.78,1084.7,90,2026-01-21,1283.2,EXPIRED_OPEN,0.82,90
2025-10-30,JSWSTEEL.NS,largecap,1210,1302.99,962.15,90,2026-01-28,1218.7,EXPIRED_OPEN,0.72,90
2025-10-30,TATASTEEL.NS,largecap,184.35,198.57,144.5,90,2026-01-28,193.85,EXPIRED_OPEN,5.15,90
2025-10-30,BAJFINANCE.NS,largecap,1052.3,1133.22,849,90,2026-01-28,935.15,EXPIRED_OPEN,-11.13,90
2025-10-30,NESTLEIND.NS,largecap,1279.9,1376.81,1084.7,90,2026-01-28,1292.4,EXPIRED_OPEN,0.98,90
2025-10-30,COALINDIA.NS,largecap,387.7,417.25,368.65,90,2026-01-02,417.25,HIT_TARGET,7.62,64
2025-11-07,JSWSTEEL.NS,largecap,1171.7,1267.42,962.15,90,2026-02-05,1239.8,EXPIRED_OPEN,5.81,90
2025-11-07,ASIANPAINT.NS,largecap,2613.8,2795.98,2174.8,90,2025-11-12,2795.98,HIT_TARGET,6.97,5
2025-11-07,TATASTEEL.NS,largecap,181.37,196.39,149.8,90,2026-01-29,196.39,HIT_TARGET,8.28,83
2025-11-07,BAJFINANCE.NS,largecap,1066.6,1156.61,849,90,2026-02-05,964.75,EXPIRED_OPEN,-9.55,90
2025-11-07,NESTLEIND.NS,largecap,1262.7,1349.98,1084.7,90,2026-02-05,1303.5,EXPIRED_OPEN,3.23,90
2025-11-14,JSWSTEEL.NS,largecap,1167.8,1263.19,962.15,90,2026-02-12,1247.9,EXPIRED_OPEN,6.86,90
2025-11-14,ASIANPAINT.NS,largecap,2906.4,3147.1,2174.8,90,2026-02-12,2410.5,EXPIRED_OPEN,-17.06,90
2025-11-14,NESTLEIND.NS,largecap,1271.6,1354.11,1084.7,90,2026-02-12,1305.5,EXPIRED_OPEN,2.67,90
2025-11-14,COALINDIA.NS,largecap,386.95,410.92,368.65,90,2025-12-24,410.92,HIT_TARGET,6.2,40
2025-11-14,SBIN.NS,largecap,967.85,1024.06,781.7,90,2026-01-13,1024.06,HIT_TARGET,5.81,60
2025-11-21,JSWSTEEL.NS,largecap,1140.3,1232.51,962.15,90,2026-01-29,1232.51,HIT_TARGET,8.09,69
2025-11-21,ASIANPAINT.NS,largecap,2876.6,3098.24,2174.8,90,2026-02-19,2400.8,EXPIRED_OPEN,-16.54,90
2025-11-21,SBIN.NS,largecap,972.6,1023.71,781.7,90,2026-01-06,1023.71,HIT_TARGET,5.25,46
2025-11-21,NESTLEIND.NS,largecap,1280.7,1356.95,1084.7,90,2026-02-19,1278.5,EXPIRED_OPEN,-0.17,90
2025-11-21,MARUTI.NS,largecap,15977,17015.35,12016,90,2026-01-05,17015.35,HIT_TARGET,6.5,45
2025-11-28,JSWSTEEL.NS,largecap,1160.3,1260.38,981.35,90,2026-02-10,1260.38,HIT_TARGET,8.63,74
2025-11-28,ASIANPAINT.NS,largecap,2874.4,3073.93,2174.8,90,2026-02-26,2394.9,EXPIRED_OPEN,-16.68,90
2025-11-28,SBIN.NS,largecap,979,1032.8,781.7,90,2026-01-16,1032.8,HIT_TARGET,5.5,49
2025-11-28,MARUTI.NS,largecap,15900,16915.85,12176,90,2026-01-02,16915.85,HIT_TARGET,6.39,35
2025-11-28,INFY.NS,largecap,1560.1,1672.19,1414,90,2025-12-22,1672.19,HIT_TARGET,7.18,24
2025-12-05,JSWSTEEL.NS,largecap,1162.2,1270.01,983.5,90,2026-02-25,1270.01,HIT_TARGET,9.28,82
2025-12-05,ASIANPAINT.NS,largecap,2968.5,3169.72,2209.3,90,2026-03-05,2287.8,EXPIRED_OPEN,-22.93,90
2025-12-05,SBIN.NS,largecap,971.5,1032.64,781.7,90,2026-01-16,1032.64,HIT_TARGET,6.29,42
2025-12-05,INFY.NS,largecap,1616.2,1728.71,1414,90,2026-02-12,1414,HIT_STOPLOSS,-12.51,69
2025-12-05,MARUTI.NS,largecap,16282,17317.52,12225,90,2026-01-05,17317.52,HIT_TARGET,6.36,31
2025-12-12,ASIANPAINT.NS,largecap,2764.8,2985.7,2253.9,90,2026-03-04,2253.9,HIT_STOPLOSS,-18.48,82
2025-12-12,JSWSTEEL.NS,largecap,1125.5,1232.67,983.5,90,2026-01-29,1232.67,HIT_TARGET,9.52,48
2025-12-12,SBIN.NS,largecap,963.15,1019.73,786.55,90,2026-01-06,1019.73,HIT_TARGET,5.87,25
2025-12-12,INFY.NS,largecap,1598.2,1707.53,1414,90,2026-02-03,1707.53,HIT_TARGET,6.84,53
2025-12-12,MARUTI.NS,largecap,16522,17546.83,12225,90,2026-03-12,13011,EXPIRED_OPEN,-21.25,90
2025-12-19,ASIANPAINT.NS,largecap,2799.9,3000.58,2308,90,2026-03-02,2308,HIT_STOPLOSS,-17.57,73
2025-12-19,SBIN.NS,largecap,980.3,1032.12,786.55,90,2026-01-16,1032.12,HIT_TARGET,5.29,28
2025-12-19,INFY.NS,largecap,1638.7,1745.11,1414,90,2026-02-12,1414,HIT_STOPLOSS,-13.71,55
2025-12-19,JSWSTEEL.NS,largecap,1079.6,1223.9,1014.5,90,2026-01-27,1223.9,HIT_TARGET,13.37,39
2025-12-19,COALINDIA.NS,largecap,385.6,405.42,368.65,90,2025-12-24,405.42,HIT_TARGET,5.14,5
2025-12-29,ASIANPAINT.NS,largecap,2775.4,2985.7,2308,90,2026-03-02,2308,HIT_STOPLOSS,-16.84,63
2025-12-29,INFY.NS,largecap,1644.7,1756.05,1414,90,2026-02-12,1414,HIT_STOPLOSS,-14.03,45
2025-12-29,COALINDIA.NS,largecap,400.65,425.19,368.65,90,2026-01-02,425.19,HIT_TARGET,6.13,4
2025-12-29,SBIN.NS,largecap,965.05,1010.82,786.55,90,2026-01-05,1010.82,HIT_TARGET,4.74,7
2025-12-29,JSWSTEEL.NS,largecap,1092.6,1223.9,1017.4,90,2026-01-27,1223.9,HIT_TARGET,12.02,29
2026-01-05,JSWSTEEL.NS,largecap,1185.9,1278.27,1017.4,90,2026-02-25,1278.27,HIT_TARGET,7.79,51
2026-01-05,COALINDIA.NS,largecap,427.45,459.56,368.65,90,2026-01-29,459.56,HIT_TARGET,7.51,24
2026-01-05,ASIANPAINT.NS,largecap,2815.6,3010.31,2308,90,2026-03-02,2308,HIT_STOPLOSS,-18.03,56
2026-01-05,SBIN.NS,largecap,1005.55,1056.79,786.55,90,2026-01-28,1056.79,HIT_TARGET,5.1,23
2026-01-05,NESTLEIND.NS,largecap,1314.6,1397.53,1084.7,90,2026-04-06,1216,EXPIRED_OPEN,-7.5,91
2026-01-12,COALINDIA.NS,largecap,432.3,468.44,368.65,90,2026-03-12,468.44,HIT_TARGET,8.36,59
2026-01-12,ASIANPAINT.NS,largecap,2896.4,3105.57,2308,90,2026-03-02,2308,HIT_STOPLOSS,-20.31,49
2026-01-12,JSWSTEEL.NS,largecap,1182.7,1282.3,1017.4,90,2026-02-25,1282.3,HIT_TARGET,8.42,44
2026-01-12,SBIN.NS,largecap,1015.15,1072.51,786.55,90,2026-01-29,1072.51,HIT_TARGET,5.65,17
2026-01-12,NESTLEIND.NS,largecap,1312.4,1398.5,1084.7,90,2026-04-13,1226.1,EXPIRED_OPEN,-6.58,91
2026-01-19,COALINDIA.NS,largecap,430.15,463.38,368.65,90,2026-03-12,463.38,HIT_TARGET,7.73,52
2026-01-19,JSWSTEEL.NS,largecap,1184.1,1276.57,1017.4,90,2026-02-25,1276.57,HIT_TARGET,7.81,37
2026-01-19,INFY.NS,largecap,1681.2,1804.57,1414,90,2026-02-12,1414,HIT_STOPLOSS,-15.89,24
2026-01-19,SBIN.NS,largecap,1038.4,1091.12,786.55,90,2026-02-09,1091.12,HIT_TARGET,5.08,21
2026-01-19,HCLTECH.NS,largecap,1716.8,1839.68,1380.4,90,2026-02-24,1380.4,HIT_STOPLOSS,-19.59,36
2026-01-27,JSWSTEEL.NS,largecap,1222,1327.54,1022.3,90,2026-04-27,1282.7,EXPIRED_OPEN,4.97,90
2026-01-27,COALINDIA.NS,largecap,422.9,459.74,368.65,90,2026-01-29,459.74,HIT_TARGET,8.71,2
2026-01-27,INFY.NS,largecap,1682.7,1796.17,1414,90,2026-02-12,1414,HIT_STOPLOSS,-15.97,16
2026-01-27,SBIN.NS,largecap,1053.15,1119,786.55,90,2026-02-09,1119,HIT_TARGET,6.25,13
2026-01-27,HCLTECH.NS,largecap,1720.2,1838.9,1380.4,90,2026-02-24,1380.4,HIT_STOPLOSS,-19.75,28
2026-02-03,COALINDIA.NS,largecap,429.4,481.21,368.65,90,2026-04-29,481.21,HIT_TARGET,12.07,85
2026-02-03,JSWSTEEL.NS,largecap,1229.4,1347.83,1022.3,90,2026-05-04,1266.6,EXPIRED_OPEN,3.03,90
2026-02-03,SBIN.NS,largecap,1064.2,1163.6,798.5,90,2026-02-11,1163.6,HIT_TARGET,9.34,8
2026-02-03,INFY.NS,largecap,1656,1798.2,1414,90,2026-02-12,1414,HIT_STOPLOSS,-14.61,9
2026-02-03,HCLTECH.NS,largecap,1695.3,1844.3,1380.4,90,2026-02-24,1380.4,HIT_STOPLOSS,-18.57,21
2026-02-10,COALINDIA.NS,largecap,430.95,476.31,368.65,90,2026-04-29,476.31,HIT_TARGET,10.53,78
2026-02-10,JSWSTEEL.NS,largecap,1244.1,1352.3,1022.3,90,2026-05-11,1262.6,EXPIRED_OPEN,1.49,90
2026-02-10,TATASTEEL.NS,largecap,208.01,232.53,153.05,90,2026-05-11,212.08,EXPIRED_OPEN,1.96,90
2026-02-10,ONGC.NS,largecap,272.15,302.09,228.61,90,2026-04-28,302.09,HIT_TARGET,11,77
2026-02-10,AXISBANK.NS,largecap,1356.7,1492.95,1042.5,90,2026-05-11,1272.3,EXPIRED_OPEN,-6.22,90
2026-02-17,JSWSTEEL.NS,largecap,1244.6,1342.11,1022.3,90,2026-05-18,1292.8,EXPIRED_OPEN,3.87,90
2026-02-17,COALINDIA.NS,largecap,421.55,466.41,368.65,90,2026-03-12,466.41,HIT_TARGET,10.64,23
2026-02-17,TATASTEEL.NS,largecap,203.08,226.05,153.05,90,2026-05-18,209.71,EXPIRED_OPEN,3.26,90
2026-02-17,AXISBANK.NS,largecap,1357.2,1479.95,1042.5,90,2026-05-18,1237.9,EXPIRED_OPEN,-8.79,90
2026-02-17,SBIN.NS,largecap,1213.4,1321.23,798.5,90,2026-05-18,939.4,EXPIRED_OPEN,-22.58,90
2026-02-24,COALINDIA.NS,largecap,430.95,472.59,369.6,90,2026-03-12,472.59,HIT_TARGET,9.66,16
2026-02-24,JSWSTEEL.NS,largecap,1254.5,1354.38,1040,90,2026-05-25,1289.4,EXPIRED_OPEN,2.78,90
2026-02-24,AXISBANK.NS,largecap,1387.6,1504.23,1045,90,2026-05-25,1311.2,EXPIRED_OPEN,-5.51,90
2026-02-24,ONGC.NS,largecap,276.5,306.76,228.61,90,2026-04-29,306.76,HIT_TARGET,10.95,64
2026-02-24,TATASTEEL.NS,largecap,209.13,231.17,158.4,90,2026-05-25,210.22,EXPIRED_OPEN,0.52,90
2026-03-04,COALINDIA.NS,largecap,435.15,478.04,369.6,90,2026-04-29,478.04,HIT_TARGET,9.86,56
2026-03-04,JSWSTEEL.NS,largecap,1213,1322.6,1073.2,90,2026-05-27,1322.6,HIT_TARGET,9.04,84
2026-03-04,SBIN.NS,largecap,1174.5,1270.94,810.4,90,2026-06-02,956.65,EXPIRED_OPEN,-18.55,90
2026-03-04,ONGC.NS,largecap,276.95,309.35,228.61,90,2026-06-02,265.05,EXPIRED_OPEN,-4.3,90
2026-03-04,AXISBANK.NS,largecap,1351.3,1464.64,1055.1,90,2026-06-02,1251.1,EXPIRED_OPEN,-7.42,90
2026-03-11,COALINDIA.NS,largecap,446.75,493.27,369.6,90,2026-06-09,466.9,EXPIRED_OPEN,4.51,90
2026-03-11,SBIN.NS,largecap,1091.1,1234.7,831,90,2026-06-09,1002.7,EXPIRED_OPEN,-8.1,90
2026-03-11,ONGC.NS,largecap,270.75,305.98,228.61,90,2026-04-29,305.98,HIT_TARGET,13.01,49
2026-03-11,JSWSTEEL.NS,largecap,1178.8,1305.32,1073.2,90,2026-04-28,1305.32,HIT_TARGET,10.73,48
2026-03-11,SUNPHARMA.NS,largecap,1825.9,1955.83,1548,90,2026-06-09,1779,EXPIRED_OPEN,-2.57,90
2026-03-18,COALINDIA.NS,largecap,455.2,506.14,369.6,90,2026-06-16,450.95,EXPIRED_OPEN,-0.93,90
2026-03-18,SBIN.NS,largecap,1069.8,1234.7,853,90,2026-06-16,1015.3,EXPIRED_OPEN,-5.09,90
2026-03-18,JSWSTEEL.NS,largecap,1180.3,1310.01,1073.2,90,2026-05-15,1310.01,HIT_TARGET,10.99,58
2026-03-18,ONGC.NS,largecap,265,296.82,228.61,90,2026-04-28,296.82,HIT_TARGET,12.01,41
2026-03-18,SUNPHARMA.NS,largecap,1778.3,1909.49,1548,90,2026-05-18,1909.49,HIT_TARGET,7.38,61
2026-03-25,COALINDIA.NS,largecap,443.7,497.87,369.6,90,2026-06-23,444.35,EXPIRED_OPEN,0.15,90
2026-03-25,ONGC.NS,largecap,270.2,301.12,228.61,90,2026-04-28,301.12,HIT_TARGET,11.44,34
2026-03-25,SBIN.NS,largecap,1060.6,1234.7,857.25,90,2026-06-23,1024.2,EXPIRED_OPEN,-3.43,90
2026-03-25,JSWSTEEL.NS,largecap,1156,1305.37,1062.65,90,2026-04-28,1305.37,HIT_TARGET,12.92,34
